date,close,equity
2022-12-02,1795.900024,9874.937984
2022-12-05,1767.400024,9874.937984
2022-12-06,1769.300049,9874.937984
2022-12-07,1785.500000,9874.937984
2022-12-08,1788.699951,9874.937984
2022-12-09,1798.099976,9874.937984
2022-12-12,1780.500000,9874.937984
2022-12-13,1813.900024,9874.937984
2022-12-14,1807.500000,9874.937984
2022-12-15,1777.199951,9870.000515
2022-12-16,1790.000000,9941.087895
2022-12-19,1787.699951,9928.314159
2022-12-20,1815.900024,10084.928352
2022-12-21,1815.900024,10084.928352
2022-12-22,1787.000000,9924.426854
2022-12-23,1795.900024,9973.854745
2022-12-27,1814.800049,10078.819440
2022-12-28,1807.900024,10040.498909
2022-12-29,1819.500000,10104.921466
2022-12-30,1819.699951,10106.031931
2023-01-03,1839.699951,10217.105539
2023-01-04,1852.800049,10289.859294
2023-01-05,1834.800049,10189.893047
2023-01-06,1864.199951,10353.170708
2023-01-09,1872.699951,10400.376992
2023-01-10,1871.599976,10394.268079
2023-01-11,1874.599976,10410.929120
2023-01-12,1895.500000,10527.001176
2023-01-13,1918.400024,10648.853502
2023-01-17,1907.199951,10648.853502
2023-01-18,1904.400024,10648.853502
2023-01-19,1922.099976,10648.853502
2023-01-20,1926.400024,10648.853502
2023-01-23,1927.099976,10648.853502
2023-01-24,1933.900024,10648.853502
2023-01-25,1941.199951,10648.853502
2023-01-26,1929.099976,10648.853502
2023-01-27,1928.599976,10648.853502
2023-01-30,1922.900024,10648.853502
2023-01-31,1929.500000,10648.853502
2023-02-01,1927.800049,10648.853502
2023-02-02,1916.300049,10648.853502
2023-02-03,1862.900024,10643.529075
2023-02-06,1866.199951,10662.382941
2023-02-07,1871.699951,10693.806747
2023-02-08,1877.400024,10726.373656
2023-02-09,1866.199951,10662.382941
2023-02-10,1862.800049,10642.957873
2023-02-13,1851.900024,10580.681462
2023-02-14,1854.000000,10592.679503
2023-02-15,1834.199951,10479.553521
2023-02-16,1842.000000,10524.118471
2023-02-17,1840.400024,10514.977139
2023-02-21,1833.000000,10467.461348
2023-02-22,1832.000000,10467.461348
2023-02-23,1818.000000,10467.461348
2023-02-24,1808.800049,10467.461348
2023-02-27,1817.000000,10467.461348
2023-02-28,1828.900024,10467.461348
2023-03-01,1837.699951,10467.461348
2023-03-02,1833.500000,10467.461348
2023-03-03,1847.699951,10467.461348
2023-03-06,1847.900024,10467.461348
2023-03-07,1813.900024,10467.461348
2023-03-08,1812.699951,10467.461348
2023-03-09,1829.300049,10467.461348
2023-03-10,1862.000000,10467.461348
2023-03-13,1911.699951,10467.461348
2023-03-14,1906.199951,10467.461348
2023-03-15,1926.599976,10467.461348
2023-03-16,1919.000000,10467.461348
2023-03-17,1969.800049,10467.461348
2023-03-20,1979.199951,10467.461348
2023-03-21,1938.000000,10467.461348
2023-03-22,1946.800049,10467.461348
2023-03-23,1993.800049,10467.461348
2023-03-24,1982.099976,10467.461348
2023-03-27,1952.400024,10467.461348
2023-03-28,1972.400024,10467.461348
2023-03-29,1966.099976,10467.461348
2023-03-30,1980.300049,10467.461348
2023-03-31,1969.000000,10467.461348
2023-04-03,1983.900024,10467.461348
2023-04-04,2022.199951,10467.461348
2023-04-05,2020.900024,10467.461348
2023-04-06,2011.900024,10467.461348
2023-04-10,1989.099976,10467.461348
2023-04-11,2004.800049,10467.461348
2023-04-12,2010.900024,10467.461348
2023-04-13,2041.300049,10467.461348
2023-04-14,2002.199951,10467.461348
2023-04-17,1994.199951,10467.461348
2023-04-18,2007.400024,10467.461348
2023-04-19,1995.199951,10467.461348
2023-04-20,2007.599976,10467.461348
2023-04-21,1979.500000,10462.227617
2023-04-24,1989.099976,10512.966253
2023-04-25,1994.000000,10538.864293
2023-04-26,1985.699951,10494.996145
2023-04-27,1989.900024,10517.194741
2023-04-28,1990.099976,10518.251541
2023-05-01,1983.400024,10482.840369
2023-05-02,2014.300049,10646.155898
2023-05-03,2028.599976,10721.735129
2023-05-04,2048.000000,10824.269846
2023-05-05,2017.400024,10662.540162
2023-05-08,2026.300049,10709.579354
2023-05-09,2036.199951,10761.903189
2023-05-10,2030.500000,10731.777306
2023-05-11,2014.699951,10648.269497
2023-05-12,2014.500000,10647.212697
2023-05-15,2018.000000,10665.711205
2023-05-16,1988.400024,10509.266809
2023-05-17,1980.699951,10468.569705
2023-05-18,1956.500000,10340.665993
2023-05-19,1978.699951,10452.770129
2023-05-22,1974.800049,10447.543744
2023-05-23,1972.400024,10434.846580
2023-05-24,1962.800049,10378.866541
2023-05-25,1943.099976,10378.866541
2023-05-26,1944.099976,10378.866541
2023-05-30,1958.000000,10378.866541
2023-05-31,1963.900024,10378.866541
2023-06-01,1978.000000,10378.866541
2023-06-02,1952.400024,10378.866541
2023-06-05,1958.000000,10378.866541
2023-06-06,1965.500000,10378.866541
2023-06-07,1942.699951,10378.866541
2023-06-08,1963.599976,10378.866541
2023-06-09,1962.199951,10378.866541
2023-06-12,1955.300049,10378.866541
2023-06-13,1944.599976,10378.866541
2023-06-14,1955.300049,10378.866541
2023-06-15,1957.800049,10378.866541
2023-06-16,1958.400024,10378.866541
2023-06-20,1935.500000,10378.866541
2023-06-21,1933.300049,10378.866541
2023-06-22,1912.699951,10378.866541
2023-06-23,1919.099976,10378.866541
2023-06-26,1923.699951,10378.866541
2023-06-27,1914.000000,10378.866541
2023-06-28,1912.300049,10378.866541
2023-06-29,1909.199951,10378.866541
2023-06-30,1921.099976,10378.866541
2023-07-03,1921.699951,10378.866541
2023-07-05,1919.599976,10378.866541
2023-07-06,1908.699951,10378.866541
2023-07-07,1926.199951,10378.866541
2023-07-10,1925.000000,10378.866541
2023-07-11,1931.300049,10378.866541
2023-07-12,1956.199951,10378.866541
2023-07-13,1959.199951,10378.866541
2023-07-14,1960.099976,10378.866541
2023-07-17,1952.400024,10378.866541
2023-07-18,1977.199951,10378.866541
2023-07-19,1977.500000,10378.866541
2023-07-20,1968.300049,10378.866541
2023-07-21,1964.300049,10378.866541
2023-07-24,1960.300049,10373.677107
2023-07-25,1962.099976,10383.202108
2023-07-26,1968.900024,10419.187166
2023-07-27,1945.400024,10294.827932
2023-07-28,1960.400024,10374.206166
2023-07-31,1970.500000,10427.654048
2023-08-01,1940.699951,10269.955698
2023-08-02,1937.400024,10252.492874
2023-08-03,1932.000000,10223.916580
2023-08-04,1939.599976,10264.134756
2023-08-07,1933.500000,10231.854404
2023-08-08,1924.099976,10182.110581
2023-08-09,1915.400024,10136.071463
2023-08-10,1914.400024,10125.714191
2023-08-11,1912.900024,10125.714191
2023-08-14,1910.599976,10125.714191
2023-08-15,1902.500000,10125.714191
2023-08-16,1896.099976,10125.714191
2023-08-17,1884.099976,10125.714191
2023-08-18,1886.099976,10125.714191
2023-08-21,1893.300049,10125.714191
2023-08-22,1896.400024,10125.714191
2023-08-23,1918.500000,10125.714191
2023-08-24,1918.199951,10125.714191
2023-08-25,1911.099976,10125.714191
2023-08-28,1917.900024,10125.714191
2023-08-29,1936.500000,10125.714191
2023-08-30,1944.300049,10125.714191
2023-08-31,1938.199951,10125.714191
2023-09-01,1939.800049,10125.714191
2023-09-05,1926.199951,10125.714191
2023-09-06,1918.099976,10125.714191
2023-09-07,1917.500000,10125.714191
2023-09-08,1918.400024,10125.714191
2023-09-11,1923.300049,10125.714191
2023-09-12,1911.300049,10125.714191
2023-09-13,1909.099976,10125.714191
2023-09-14,1910.000000,10125.714191
2023-09-15,1923.699951,10125.714191
2023-09-18,1931.500000,10125.714191
2023-09-19,1932.000000,10125.714191
2023-09-20,1945.599976,10125.714191
2023-09-21,1919.199951,10125.714191
2023-09-22,1925.400024,10125.714191
2023-09-25,1916.599976,10125.714191
2023-09-26,1900.400024,10125.714191
2023-09-27,1871.599976,10125.714191
2023-09-28,1860.400024,10125.714191
2023-09-29,1848.099976,10125.714191
2023-10-02,1830.000000,10125.714191
2023-10-03,1824.599976,10125.714191
2023-10-04,1818.500000,10125.714191
2023-10-05,1816.599976,10125.714191
2023-10-06,1830.199951,10125.714191
2023-10-09,1849.500000,10125.714191
2023-10-10,1861.000000,10125.714191
2023-10-11,1872.800049,10125.714191
2023-10-12,1869.300049,10125.714191
2023-10-13,1927.400024,10125.714191
2023-10-16,1921.099976,10125.714191
2023-10-17,1922.699951,10125.714191
2023-10-18,1955.300049,10125.714191
2023-10-19,1968.400024,10125.714191
2023-10-20,1982.500000,10125.714191
2023-10-23,1976.300049,10125.714191
2023-10-24,1975.000000,10125.714191
2023-10-25,1984.099976,10125.714191
2023-10-26,1987.199951,10125.714191
2023-10-27,1988.599976,10125.714191
2023-10-30,1996.199951,10125.714191
2023-10-31,1985.199951,10125.714191
2023-11-01,1978.800049,10125.714191
2023-11-02,1985.599976,10125.714191
2023-11-03,1991.500000,10125.714191
2023-11-06,1981.599976,10125.714191
2023-11-07,1966.800049,10125.714191
2023-11-08,1951.500000,10120.651334
2023-11-09,1964.199951,10186.514403
2023-11-10,1932.599976,10022.634139
2023-11-13,1945.500000,10089.534804
2023-11-14,1961.800049,10174.068297
2023-11-15,1960.099976,10165.251567
2023-11-16,1983.900024,10288.680722
2023-11-17,1981.599976,10276.752466
2023-11-20,1977.699951,10256.526595
2023-11-21,1999.300049,10368.546609
2023-11-22,1991.400024,10327.576384
2023-11-24,2002.199951,10383.585758
2023-11-27,2011.800049,10433.372712
2023-11-28,2039.699951,10578.064070
2023-11-29,2047.099976,10616.441250
2023-11-30,2038.099976,10569.766455
2023-12-01,2071.000000,10735.018693
2023-12-04,2024.099976,10735.018693
2023-12-05,2018.500000,10735.018693
2023-12-06,2030.500000,10735.018693
2023-12-07,2029.900024,10735.018693
2023-12-08,1998.300049,10729.651183
2023-12-11,1978.000000,10620.652315
2023-12-12,1977.800049,10619.578700
2023-12-13,1982.300049,10643.740952
2023-12-14,2030.199951,10900.934182
2023-12-15,2021.099976,10852.072869
2023-12-18,2026.300049,10879.994088
2023-12-19,2038.400024,10944.963569
2023-12-20,2034.500000,10924.022819
2023-12-21,2039.099976,10948.721879
2023-12-22,2057.100098,11045.371545
2023-12-26,2058.199951,11051.277086
2023-12-27,2081.899902,11178.531354
2023-12-28,2073.899902,11135.576239
2023-12-29,2062.399902,11073.828260
2024-01-02,2064.399902,11084.567039
2024-01-03,2034.199951,10922.411740
2024-01-04,2042.300049,10965.904319
2024-01-05,2042.400024,10966.441127
2024-01-08,2026.599976,10881.604511
2024-01-09,2026.400024,10875.090630
2024-01-10,2021.699951,10869.653085
2024-01-11,2014.300049,10829.867571
2024-01-12,2046.699951,11004.065378
2024-01-16,2026.000000,10892.772262
2024-01-17,2002.599976,10766.962224
2024-01-18,2018.599976,10852.986092
2024-01-19,2026.500000,10895.460508
2024-01-22,2019.800049,10859.438276
2024-01-23,2023.699951,10880.406068
2024-01-24,2013.900024,10822.302985
2024-01-25,2016.900024,10822.302985
2024-01-26,2016.800049,10822.302985
2024-01-29,2025.199951,10822.302985
2024-01-30,2031.500000,10822.302985
2024-01-31,2048.399902,10822.302985
2024-02-01,2053.000000,10822.302985
2024-02-02,2036.099976,10822.302985
2024-02-05,2025.699951,10822.302985
2024-02-06,2034.500000,10822.302985
2024-02-07,2035.199951,10822.302985
2024-02-08,2032.199951,10816.891833
2024-02-09,2023.300049,10769.519880
2024-02-12,2018.199951,10742.373336
2024-02-13,1992.900024,10607.708157
2024-02-14,1990.300049,10588.572203
2024-02-15,2002.099976,10588.572203
2024-02-16,2011.500000,10588.572203
2024-02-20,2027.500000,10588.572203
2024-02-21,2022.300049,10588.572203
2024-02-22,2019.699951,10588.572203
2024-02-23,2038.599976,10588.572203
2024-02-26,2028.500000,10588.572203
2024-02-27,2034.000000,10588.572203
2024-02-28,2033.000000,10588.572203
2024-02-29,2045.699951,10588.572203
2024-03-01,2086.899902,10588.572203
2024-03-04,2117.699951,10588.572203
2024-03-05,2133.500000,10588.572203
2024-03-06,2150.300049,10588.572203
2024-03-07,2158.000000,10588.572203
2024-03-08,2178.600098,10588.572203
2024-03-11,2182.500000,10588.572203
2024-03-12,2160.399902,10588.572203
2024-03-13,2175.399902,10588.572203
2024-03-14,2163.000000,10588.572203
2024-03-15,2157.300049,10588.572203
2024-03-18,2160.699951,10588.572203
2024-03-19,2156.300049,10588.572203
2024-03-20,2157.899902,10588.572203
2024-03-21,2182.399902,10588.572203
2024-03-22,2158.100098,10588.572203
2024-03-25,2174.800049,10588.572203
2024-03-26,2175.600098,10588.572203
2024-03-27,2190.600098,10588.572203
2024-03-28,2217.399902,10588.572203
2024-04-01,2236.500000,10588.572203
2024-04-02,2261.000000,10588.572203
2024-04-03,2294.399902,10588.572203
2024-04-04,2288.800049,10588.572203
2024-04-05,2325.699951,10588.572203
2024-04-08,2331.699951,10588.572203
2024-04-09,2343.500000,10588.572203
2024-04-10,2329.600098,10588.572203
2024-04-11,2354.800049,10588.572203
2024-04-12,2356.199951,10588.572203
2024-04-15,2365.800049,10588.572203
2024-04-16,2390.800049,10588.572203
2024-04-17,2371.699951,10588.572203
2024-04-18,2382.300049,10588.572203
2024-04-19,2398.399902,10588.572203
2024-04-22,2332.199951,10588.572203
2024-04-23,2327.699951,10588.572203
2024-04-24,2324.500000,10588.572203
2024-04-25,2329.800049,10588.572203
2024-04-26,2334.800049,10588.572203
2024-04-29,2345.399902,10588.572203
2024-04-30,2291.399902,10583.277917
2024-05-01,2299.899902,10622.536827
2024-05-02,2299.199951,10619.303965
2024-05-03,2299.000000,10618.380452
2024-05-06,2321.600098,10722.763416
2024-05-07,2315.199951,10693.203090
2024-05-08,2313.600098,10685.813854
2024-05-09,2332.100098,10771.259717
2024-05-10,2367.300049,10933.837565
2024-05-13,2336.100098,10789.734498
2024-05-14,2353.399902,10869.637024
2024-05-15,2388.699951,11032.677193
2024-05-16,2380.000000,10992.494770
2024-05-17,2412.199951,11141.216532
2024-05-20,2433.899902,11241.441994
2024-05-21,2421.699951,11185.094137
2024-05-22,2389.199951,11034.986541
2024-05-23,2335.000000,10784.653482
2024-05-24,2332.500000,10773.106744
2024-05-28,2355.199951,10877.950901
2024-05-29,2340.300049,10803.728226
2024-05-30,2342.899902,10798.326362
2024-05-31,2322.899902,10706.147210
2024-06-03,2346.600098,10815.380405
2024-06-04,2325.500000,10718.130949
2024-06-05,2354.100098,10849.947587
2024-06-06,2370.300049,10924.612476
2024-06-07,2305.199951,10624.568885
2024-06-10,2307.699951,10630.773233
2024-06-11,2307.500000,10630.773233
2024-06-12,2336.000000,10630.773233
2024-06-13,2300.199951,10630.773233
2024-06-14,2331.399902,10630.773233
2024-06-17,2312.399902,10630.773233
2024-06-18,2330.399902,10630.773233
2024-06-20,2353.800049,10630.773233
2024-06-21,2316.399902,10630.773233
2024-06-24,2330.000000,10630.773233
2024-06-25,2316.600098,10630.773233
2024-06-26,2299.199951,10630.773233
2024-06-27,2324.500000,10630.773233
2024-06-28,2327.699951,10630.773233
2024-07-01,2327.600098,10630.773233
2024-07-02,2323.000000,10630.773233
2024-07-03,2359.800049,10630.773233
2024-07-05,2388.500000,10630.773233
2024-07-08,2355.199951,10630.773233
2024-07-09,2360.100098,10630.773233
2024-07-10,2372.199951,10630.773233
2024-07-11,2415.000000,10630.773233
2024-07-12,2414.000000,10630.773233
2024-07-15,2422.899902,10630.773233
2024-07-16,2462.399902,10630.773233
2024-07-17,2454.800049,10630.773233
2024-07-18,2451.800049,10630.773233
2024-07-19,2395.500000,10625.457846
2024-07-22,2392.000000,10609.933279
2024-07-23,2404.600098,10665.822156
2024-07-24,2413.300049,10704.411580
2024-07-25,2351.899902,10432.065653
2024-07-26,2380.000000,10556.706188
2024-07-29,2377.300049,10544.730310
2024-07-30,2405.000000,10667.595959
2024-07-31,2426.500000,10762.961162
2024-08-01,2435.000000,10800.663684
2024-08-02,2425.699951,10759.412473
2024-08-05,2401.699951,10652.958293
2024-08-06,2389.100098,10597.070498
2024-08-07,2390.500000,10603.279892
2024-08-08,2422.199951,10743.887905
2024-08-09,2432.100098,10787.800904
2024-08-12,2462.399902,10922.198440
2024-08-13,2466.699951,10941.271697
2024-08-14,2439.399902,10820.179851
2024-08-15,2453.100098,10880.948312
2024-08-16,2498.600098,11077.226311
2024-08-19,2501.800049,11077.226311
2024-08-20,2511.300049,11077.226311
2024-08-21,2508.399902,11077.226311
2024-08-22,2478.899902,11077.226311
2024-08-23,2508.399902,11077.226311
2024-08-26,2517.699951,11077.226311
2024-08-27,2516.000000,11077.226311
2024-08-28,2501.000000,11077.226311
2024-08-29,2525.699951,11077.226311
2024-08-30,2493.800049,11077.226311
2024-09-03,2489.899902,11077.226311
2024-09-04,2493.399902,11077.226311
2024-09-05,2511.399902,11077.226311
2024-09-06,2493.500000,11071.687698
2024-09-09,2501.800049,11108.541738
2024-09-10,2512.300049,11155.164044
2024-09-11,2512.100098,11154.276217
2024-09-12,2551.199951,11327.888155
2024-09-13,2581.300049,11461.539200
2024-09-16,2580.399902,11457.542352
2024-09-17,2564.300049,11386.055466
2024-09-18,2570.699951,11414.472438
2024-09-19,2588.000000,11491.288455
2024-09-20,2619.899902,11627.114562
2024-09-23,2626.500000,11627.114562
2024-09-24,2651.199951,11627.114562
2024-09-25,2659.199951,11627.114562
2024-09-26,2669.899902,11627.114562
2024-09-27,2644.300049,11627.114562
2024-09-30,2636.100098,11627.114562
2024-10-01,2667.300049,11627.114562
2024-10-02,2647.100098,11627.114562
2024-10-03,2657.100098,11627.114562
2024-10-04,2645.800049,11627.114562
2024-10-07,2644.800049,11627.114562
2024-10-08,2615.000000,11621.301005
2024-10-09,2606.000000,11581.304176
2024-10-10,2620.600098,11646.188355
2024-10-11,2657.600098,11810.619765
2024-10-14,2647.800049,11767.067445
2024-10-15,2661.399902,11827.506447
2024-10-16,2674.000000,11883.502443
2024-10-17,2691.000000,11959.052009
2024-10-18,2713.699951,12059.932685
2024-10-21,2723.100098,12101.707802
2024-10-22,2744.199951,12189.379757
2024-10-23,2714.399902,12189.379757
2024-10-24,2734.899902,12189.379757
2024-10-25,2740.899902,12189.379757
2024-10-28,2742.899902,12189.379757
2024-10-29,2768.399902,12189.379757
2024-10-30,2788.500000,12189.379757
2024-10-31,2738.300049,12189.379757
2024-11-01,2738.600098,12189.379757
2024-11-04,2736.100098,12189.379757
2024-11-05,2740.300049,12189.379757
2024-11-06,2667.600098,12183.285067
2024-11-07,2698.399902,12323.951879
2024-11-08,2687.500000,12274.170572
2024-11-11,2611.199951,11925.698083
2024-11-12,2600.000000,11874.546414
2024-11-13,2580.800049,11780.964250
2024-11-14,2568.199951,11775.073768
2024-11-15,2565.699951,11763.611388
2024-11-18,2610.600098,11963.491671
2024-11-19,2627.100098,11963.491671
2024-11-20,2648.199951,11963.491671
2024-11-21,2672.100098,11963.491671
2024-11-22,2709.899902,11963.491671
2024-11-25,2616.800049,11963.491671
2024-11-26,2620.300049,11963.491671
2024-11-27,2639.899902,11963.491671
2024-11-29,2657.000000,11963.491671
2024-12-02,2634.899902,11963.491671
2024-12-03,2644.699951,11963.491671
2024-12-04,2653.800049,11963.491671
2024-12-05,2626.600098,11963.491671
2024-12-06,2638.600098,11963.491671
2024-12-09,2664.899902,11963.491671
2024-12-10,2697.600098,11963.491671
2024-12-11,2733.800049,11963.491671
2024-12-12,2687.500000,11963.491671
2024-12-13,2656.000000,11963.491671
2024-12-16,2651.399902,11963.491671
2024-12-17,2644.399902,11963.491671
2024-12-18,2636.500000,11963.491671
2024-12-19,2592.199951,11963.491671
2024-12-20,2628.699951,11963.491671
2024-12-23,2612.300049,11963.491671
2024-12-24,2620.000000,11963.491671
2024-12-26,2638.800049,11963.491671
2024-12-27,2617.199951,11963.491671
2024-12-30,2606.100098,11963.491671
